hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,1,44,2016,February,8,17,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,44,NULL,3,Transient,75,0,0,Canceled,16/01/2016
City Hotel,1,44,2016,February,8,17,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,44,NULL,3,Transient,75,0,0,Canceled,16/01/2016
City Hotel,1,44,2016,February,8,17,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,44,NULL,3,Transient,75,0,0,Canceled,16/01/2016
City Hotel,1,44,2016,February,8,17,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,44,NULL,3,Transient,75,0,0,Canceled,16/01/2016
City Hotel,1,44,2016,February,8,17,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,44,NULL,3,Transient,75,0,0,Canceled,16/01/2016
City Hotel,1,44,2016,February,8,17,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,44,NULL,3,Transient,75,0,0,Canceled,16/01/2016
City Hotel,1,44,2016,February,8,17,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,44,NULL,3,Transient,75,0,0,Canceled,16/01/2016
City Hotel,1,44,2016,February,8,17,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,44,NULL,3,Transient,75,0,0,Canceled,16/01/2016
City Hotel,1,12,2016,January,4,19,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,19,NULL,0,Transient-Party,72,0,0,Canceled,18/01/2016
City Hotel,1,11,2016,May,22,24,0,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12,NULL,3,Transient-Party,160,0,0,Canceled,16/05/2016
City Hotel,1,11,2016,May,22,24,0,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12,NULL,3,Transient-Party,160,0,0,Canceled,16/05/2016
City Hotel,1,11,2016,May,22,24,0,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12,NULL,3,Transient-Party,160,0,0,Canceled,16/05/2016
City Hotel,1,11,2016,May,22,24,0,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12,NULL,3,Transient-Party,160,0,0,Canceled,16/05/2016
City Hotel,1,1,2016,January,4,19,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,NULL,0,Transient-Party,80,0,0,Canceled,18/01/2016
City Hotel,1,81,2016,March,13,25,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,4,Transient-Party,65,0,0,Canceled,16/03/2016
City Hotel,1,81,2016,March,13,25,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,4,Transient-Party,65,0,0,Canceled,16/03/2016
City Hotel,1,81,2016,March,13,25,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,4,Transient-Party,65,0,0,Canceled,16/03/2016
City Hotel,1,81,2016,March,13,25,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,4,Transient-Party,65,0,0,Canceled,16/03/2016
City Hotel,1,81,2016,March,13,25,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,4,Transient-Party,65,0,0,Canceled,16/03/2016
City Hotel,1,81,2016,March,13,25,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,4,Transient-Party,65,0,0,Canceled,16/03/2016
City Hotel,1,81,2016,March,13,25,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,4,Transient-Party,65,0,0,Canceled,16/03/2016
City Hotel,1,5,2016,September,37,5,1,0,3,0,0,BB,CHN,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,5,Transient,187,0,2,Canceled,05/09/2016
City Hotel,1,27,2016,September,39,19,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,287,NULL,8,Transient,118.15,0,0,Canceled,31/08/2016
City Hotel,1,27,2016,September,39,19,1,0,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,287,NULL,8,Transient,136,0,0,Canceled,31/08/2016
City Hotel,1,1,2016,January,4,20,0,2,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,79,0,0,Canceled,19/01/2016
City Hotel,1,13,2016,January,4,20,0,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,96,0,1,Canceled,10/01/2016
City Hotel,1,13,2016,January,4,20,0,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,96,0,1,Canceled,10/01/2016
City Hotel,1,18,2016,January,4,20,0,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,87,0,2,Canceled,17/01/2016
City Hotel,1,13,2016,January,4,20,2,8,1,0,0,BB,AGO,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,75,0,0,Canceled,12/01/2016
City Hotel,1,13,2016,January,4,20,2,8,1,0,0,BB,AGO,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,81.7,0,0,No-Show,20/01/2016
City Hotel,1,9,2016,January,4,20,2,9,2,0,0,BB,SAU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,88.27,0,0,No-Show,20/01/2016
City Hotel,1,14,2016,January,4,20,5,14,1,0,0,BB,AGO,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,80.09,0,0,No-Show,20/01/2016
City Hotel,1,0,2016,January,4,21,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,79,0,0,Canceled,21/01/2016
City Hotel,1,1,2016,January,4,21,0,1,2,0,0,BB,NLD,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,91,0,1,Canceled,21/01/2016
City Hotel,1,15,2016,January,4,21,0,1,1,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,75,0,1,Canceled,12/01/2016
City Hotel,1,0,2016,January,4,22,0,0,1,0,0,BB,BLR,Direct,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,0,0,0,Canceled,22/01/2016
City Hotel,1,11,2016,January,4,22,0,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,68.5,0,1,No-Show,22/01/2016
City Hotel,1,20,2016,January,4,22,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,87,0,0,Canceled,19/01/2016
City Hotel,1,20,2016,January,4,22,0,1,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,81,0,0,Canceled,19/01/2016
City Hotel,1,33,2016,January,4,22,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,51.97,0,0,Canceled,18/01/2016
City Hotel,1,12,2016,January,4,22,0,2,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,75,0,0,Canceled,13/01/2016
City Hotel,1,4,2016,January,4,22,0,2,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,84,0,0,Canceled,19/01/2016
City Hotel,1,12,2016,January,4,22,0,2,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,75,0,0,Canceled,13/01/2016
City Hotel,1,9,2016,January,4,22,2,2,2,0,0,SC,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,68.4,0,0,Canceled,13/01/2016
City Hotel,1,17,2016,January,4,22,2,3,2,0,0,SC,CPV,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,75,0,0,Canceled,15/01/2016
City Hotel,1,17,2016,January,4,23,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,78.3,0,0,Canceled,20/01/2016
City Hotel,1,45,2016,January,4,23,1,1,1,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,72.9,0,0,Canceled,09/12/2015
City Hotel,1,45,2016,January,4,23,1,1,1,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,72.9,0,0,Canceled,09/12/2015
City Hotel,1,15,2016,January,4,23,1,1,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,0,Canceled,08/01/2016
City Hotel,1,17,2016,January,4,23,2,1,1,0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,81,0,0,Canceled,18/01/2016
City Hotel,1,1,2016,January,4,23,2,1,2,0,0,SC,AGO,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,79,0,0,No-Show,23/01/2016
City Hotel,1,29,2016,January,5,24,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,81.2,0,0,Canceled,26/12/2015
City Hotel,1,16,2016,January,5,24,2,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,87.3,0,0,Canceled,09/01/2016
City Hotel,1,20,2016,January,5,24,2,2,1,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,67.5,0,0,Canceled,09/01/2016
City Hotel,1,20,2016,January,5,24,2,2,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,69.5,0,1,Canceled,24/01/2016
City Hotel,1,17,2016,January,5,24,4,6,1,0,0,BB,AGO,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,81,0,0,Canceled,07/01/2016
City Hotel,1,27,2016,September,39,19,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,287,NULL,8,Transient,118.15,0,0,Canceled,31/08/2016
City Hotel,1,50,2016,November,49,29,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,C,C,0,Non Refund,NULL,348,8,Transient,90,0,0,Canceled,15/11/2016
City Hotel,1,97,2016,March,13,20,2,5,1,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,9,Transient,79.43,0,0,Canceled,23/12/2015
City Hotel,1,97,2016,March,13,20,2,5,1,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,9,Transient,79.43,0,0,Canceled,23/12/2015
City Hotel,1,97,2016,March,13,20,2,5,1,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,9,Transient,79.43,0,0,Canceled,23/12/2015
City Hotel,1,97,2016,March,13,20,2,5,1,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,9,Transient,79.43,0,0,Canceled,23/12/2015
City Hotel,1,20,2016,January,5,25,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,91,0,1,Canceled,17/01/2016
City Hotel,1,0,2016,January,5,25,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,100,0,1,Canceled,25/01/2016
City Hotel,1,16,2016,January,5,25,1,4,2,0,0,BB,MAR,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Transient-Party,77.25,0,0,Canceled,14/01/2016
City Hotel,1,4,2016,January,5,25,3,5,1,0,0,BB,AGO,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,64.08,0,1,No-Show,25/01/2016
City Hotel,1,15,2016,January,5,25,4,10,1,0,0,BB,DZA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,75.5,0,1,No-Show,25/01/2016
City Hotel,1,22,2016,January,5,25,5,15,2,0,0,SC,AGO,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,71.2,0,0,No-Show,25/01/2016
City Hotel,1,17,2016,January,5,25,1,4,2,0,0,BB,MAR,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,NULL,0,Transient-Party,77.25,0,0,Canceled,14/01/2016
City Hotel,1,4,2016,January,5,26,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,93,0,1,Canceled,26/01/2016
City Hotel,1,11,2016,January,5,26,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,70.07,0,0,Canceled,15/01/2016
City Hotel,1,11,2016,January,5,26,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,70.07,0,0,Canceled,15/01/2016
City Hotel,1,15,2016,January,5,26,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,91,NULL,0,Transient,79,0,0,Canceled,12/01/2016
City Hotel,1,18,2016,January,5,26,0,3,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,72.9,0,0,Canceled,08/01/2016
City Hotel,1,18,2016,January,5,26,0,5,1,0,0,BB,MAR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,75,0,0,Canceled,21/01/2016
City Hotel,1,116,2016,January,5,26,0,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22,NULL,0,Transient,70,0,0,Canceled,18/01/2016
City Hotel,1,12,2016,January,5,26,7,20,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.55,0,0,Canceled,20/01/2016
City Hotel,1,9,2016,January,5,27,0,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,72.8,0,0,Canceled,20/01/2016
City Hotel,1,14,2016,January,5,27,0,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,81.9,0,1,Canceled,18/01/2016
City Hotel,1,58,2016,January,5,27,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,87,NULL,0,Transient,81,0,0,Canceled,26/01/2016
City Hotel,1,58,2016,January,5,27,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,87,NULL,0,Transient-Party,80.67,0,1,Canceled,26/01/2016
City Hotel,1,58,2016,January,5,27,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,87,NULL,0,Transient-Party,81,0,0,Canceled,26/01/2016
City Hotel,1,58,2016,January,5,27,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,87,NULL,0,Transient-Party,81,0,0,Canceled,26/01/2016
City Hotel,1,11,2016,January,5,28,0,1,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,57.98,0,1,Canceled,26/01/2016
City Hotel,1,10,2016,January,5,28,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,40,0,Transient-Party,66,0,0,Canceled,28/01/2016
City Hotel,1,10,2016,January,5,28,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,40,0,Transient-Party,66,0,0,Canceled,28/01/2016
City Hotel,1,0,2016,January,5,28,0,1,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,79,0,0,No-Show,28/01/2016
City Hotel,1,8,2016,January,5,28,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,87,NULL,0,Transient-Party,6,0,0,Canceled,20/01/2016
City Hotel,1,36,2016,January,5,28,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,87.3,0,0,Canceled,23/12/2015
City Hotel,1,59,2016,January,5,28,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,87,NULL,0,Transient-Party,0,0,0,Canceled,20/01/2016
City Hotel,1,86,2016,January,5,28,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,87,0,0,Canceled,26/01/2016
City Hotel,1,30,2016,January,5,28,0,3,2,0,0,SC,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,67.5,0,1,Canceled,13/01/2016
City Hotel,1,23,2016,January,5,28,1,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,78.3,0,1,Canceled,19/01/2016
City Hotel,1,9,2016,January,5,28,1,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,70.4,0,0,Canceled,24/01/2016
City Hotel,1,14,2016,January,5,28,2,4,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Transient-Party,77.88,0,0,Canceled,21/01/2016
City Hotel,1,15,2016,January,5,28,2,4,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,NULL,0,Transient-Party,77.88,0,0,Canceled,21/01/2016
City Hotel,1,9,2016,January,5,28,6,17,1,0,0,BB,AGO,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,68.23,0,1,No-Show,28/01/2016
City Hotel,1,9,2016,January,5,29,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,75,0,0,Canceled,22/01/2016
City Hotel,1,1,2016,January,5,29,0,1,1,0,0,BB,DEU,Direct,TA/TO,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,90,0,0,Canceled,29/01/2016
City Hotel,1,1,2016,January,5,29,0,1,1,0,0,BB,DEU,Online TA,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,90,0,0,Canceled,29/01/2016
City Hotel,1,1,2016,January,5,29,0,1,1,0,0,BB,DEU,Online TA,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,90,0,0,Canceled,29/01/2016
City Hotel,1,1,2016,January,5,29,0,1,1,0,0,BB,DEU,Direct,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,90,0,0,Canceled,29/01/2016
City Hotel,1,1,2016,January,5,29,0,1,1,0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,90,0,0,Canceled,29/01/2016
City Hotel,1,25,2016,January,5,29,0,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,78.3,0,0,Canceled,09/01/2016
City Hotel,1,27,2016,January,5,29,0,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,77,0,1,No-Show,29/01/2016
City Hotel,1,20,2016,January,5,29,0,2,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NULL,0,Transient,77.6,0,0,Canceled,23/01/2016
City Hotel,1,23,2016,January,5,29,1,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Transient,77.25,0,1,Canceled,25/01/2016
City Hotel,1,24,2016,January,5,29,1,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,NULL,0,Transient,77.25,0,1,Canceled,24/01/2016
City Hotel,1,50,2016,January,5,29,1,2,1,0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,72.9,0,0,Canceled,23/12/2015
City Hotel,1,24,2016,January,5,29,1,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,87.3,0,1,Canceled,24/01/2016
City Hotel,1,35,2016,January,5,29,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,82.45,0,1,Canceled,08/01/2016
City Hotel,1,12,2016,January,5,29,2,2,1,0,0,BB,AGO,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,77,0,0,No-Show,29/01/2016
City Hotel,1,18,2016,January,5,29,3,7,2,0,0,SC,AGO,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,77.2,0,0,No-Show,29/01/2016
City Hotel,1,17,2016,January,5,30,1,1,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,60,0,1,Canceled,25/01/2016
City Hotel,1,18,2016,January,5,30,1,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,77,0,2,Canceled,30/01/2016
City Hotel,1,29,2016,January,5,30,2,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,77.6,0,0,Canceled,01/01/2016
City Hotel,1,16,2016,January,5,30,2,1,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,88.33,0,0,Canceled,27/01/2016
City Hotel,1,20,2016,January,5,30,2,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,75,0,0,Canceled,25/01/2016
City Hotel,1,10,2016,January,5,30,2,6,2,0,0,SC,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,79.75,0,0,No-Show,30/01/2016
City Hotel,1,24,2016,January,5,30,4,11,1,0,0,BB,AGO,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.14,0,0,Canceled,07/01/2016
City Hotel,1,16,2016,January,6,31,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,NULL,0,Transient,43,0,0,No-Show,31/01/2016
City Hotel,1,29,2016,January,6,31,2,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,79.75,0,1,Canceled,18/01/2016
City Hotel,1,19,2016,February,6,1,1,5,2,2,0,BB,CHN,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Transient-Party,79.88,0,0,No-Show,01/02/2016
City Hotel,1,18,2016,February,6,1,1,5,2,2,0,BB,CHN,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Transient-Party,77.88,0,0,No-Show,01/02/2016
City Hotel,1,11,2016,February,6,1,2,5,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,79,0,0,Canceled,28/01/2016
City Hotel,1,28,2016,February,6,1,5,10,2,2,0,BB,AGO,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,152.53,0,0,Canceled,21/01/2016
City Hotel,1,12,2016,February,6,1,9,20,1,0,0,BB,AGO,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,63.03,0,1,Canceled,26/01/2016
City Hotel,1,39,2016,February,6,1,1,3,1,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,72.9,0,0,Canceled,21/01/2016
City Hotel,1,4,2016,February,6,2,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,79,0,0,Canceled,02/02/2016
City Hotel,1,30,2016,February,6,2,1,5,2,2,0,BB,BRA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Transient,139.05,0,0,Canceled,03/01/2016
City Hotel,1,27,2016,February,6,2,2,10,1,0,0,SC,ZAF,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,75,0,0,Canceled,19/01/2016
City Hotel,1,6,2016,February,6,3,0,1,1,0,0,BB,ZAF,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,79,0,1,Canceled,30/01/2016
City Hotel,1,12,2016,February,6,3,0,2,2,2,0,BB,CHN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,171,0,0,Canceled,23/01/2016
City Hotel,1,24,2016,February,6,3,0,3,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,96,0,0,Canceled,18/01/2016
City Hotel,1,20,2016,February,6,3,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,91,0,0,Canceled,14/01/2016
City Hotel,1,28,2016,February,6,3,2,7,1,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,74.7,0,0,Canceled,15/01/2016
City Hotel,1,14,2016,February,6,3,6,16,2,0,0,SC,AGO,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,64.05,0,0,Canceled,01/02/2016
City Hotel,1,1,2016,February,6,3,8,21,1,0,0,BB,AGO,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,107.28,0,0,No-Show,03/02/2016
City Hotel,1,13,2016,February,6,3,8,21,1,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,75.36,0,0,Canceled,29/01/2016
City Hotel,1,0,2016,February,6,4,0,1,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,79,0,0,No-Show,04/02/2016
City Hotel,1,28,2016,February,6,4,0,1,1,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,81,0,0,Canceled,09/01/2016
